0.001, -132.421
0.0029999, -132.402
0.0049998, -132.362
0.0069997, -132.303
0.0089996, -132.226
0.0109995, -132.128
0.0129994, -132.013
0.0149993, -131.88
0.0169992, -131.727
0.0189991, -131.557
0.020999, -131.37
0.0229989, -131.163
0.0249988, -130.941
0.0269987, -130.702
0.0289986, -130.445
0.0309985, -130.172
0.0329984, -129.883
0.0349983, -129.577
0.0369982, -129.256
0.0389981, -128.92
0.040998, -128.566
0.0429979, -128.199
0.0449978, -127.817
0.0469977, -127.419
0.0489976, -127.008
0.0509975, -126.583
0.0529974, -126.142
0.0549973, -125.688
0.0569972, -125.222
0.0589971, -124.741
0.060997, -124.247
0.0629969, -123.741
0.0649968, -123.222
0.0669967, -122.69
0.0689966, -122.147
0.0709965, -121.591
0.0729964, -121.024
0.0749963, -120.446
0.0769962, -119.856
0.0789961, -119.255
0.080996, -118.644
0.0829959, -118.022
0.0849958, -117.39
0.0869957, -116.748
0.0889956, -116.095
0.0909955, -115.434
0.0929954, -114.763
0.0949953, -114.083
0.0969952, -113.394
0.0989951, -112.696
0.100995, -111.99
0.102995, -111.276
0.104995, -110.554
0.106995, -109.824
0.108995, -109.086
0.110995, -108.342
0.112994, -107.59
0.114994, -106.832
0.116994, -106.068
0.118994, -105.296
0.120994, -104.519
0.122994, -103.736
0.124994, -102.947
0.126994, -102.153
0.128994, -101.354
0.130994, -100.549
0.132993, -99.7406
0.134993, -98.9276
0.136993, -98.1099
0.138993, -97.2885
0.140993, -96.4635
0.142993, -95.6346
0.144993, -94.8026
0.146993, -93.9678
0.148993, -93.1298
0.150992, -92.2894
0.152992, -91.4468
0.154992, -90.6018
0.156992, -89.755
0.158992, -88.9067
0.160992, -88.0569
0.162992, -87.2059
0.164992, -86.354
0.166992, -85.5014
0.168992, -84.6482
0.170991, -83.7949
0.172991, -82.9415
0.174991, -82.0884
0.176991, -81.2357
0.178991, -80.3837
0.180991, -79.5326
0.182991, -78.6826
0.184991, -77.8342
0.186991, -76.9872
0.188991, -76.1421
0.190991, -75.2992
0.19299, -74.4586
0.19499, -73.6203
0.19699, -72.7851
0.19899, -71.9528
0.20099, -71.1236
0.20299, -70.2982
0.20499, -69.4764
0.20699, -68.6582
0.20899, -67.8448
0.210989, -67.0355
0.212989, -66.2306
0.214989, -65.4311
0.216989, -64.6365
0.218989, -63.8469
0.220989, -63.0635
0.222989, -62.2857
0.224989, -61.5135
0.226989, -60.7483
0.228989, -59.9893
0.230989, -59.2366
0.232988, -58.4917
0.234988, -57.7537
0.236988, -57.0226
0.238988, -56.3001
0.240988, -55.5851
0.242988, -54.8778
0.244988, -54.1797
0.246988, -53.4899
0.248988, -52.8084
0.250987, -52.1369
0.252987, -51.4743
0.254987, -50.8207
0.256987, -50.1779
0.258987, -49.5447
0.260987, -48.9211
0.262987, -48.3091
0.264987, -47.6262
0.266987, -46.9914
0.268987, -46.4154
0.270986, -45.8494
0.272986, -45.2932
0.274986, -44.7483
0.276986, -44.2128
0.278986, -43.6864
0.280986, -43.1703
0.282986, -42.6631
0.284986, -42.1642
0.286986, -41.6751
0.288986, -41.1941
0.290985, -40.7209
0.292985, -40.2567
0.294985, -39.8001
0.296985, -39.3508
0.298985, -38.9099
0.300985, -38.476
0.302985, -38.0489
0.304985, -37.6296
0.306985, -37.2169
0.308985, -36.8106
0.310984, -36.4115
0.312984, -36.0186
0.314984, -35.6316
0.316984, -35.2514
0.318984, -34.8769
0.320984, -34.508
0.322984, -34.1454
0.324984, -33.7882
0.326984, -33.4362
0.328984, -33.0901
0.330983, -32.7491
0.332983, -32.4129
0.334983, -32.0823
0.336983, -31.7564
0.338983, -31.4351
0.340983, -31.119
0.342983, -30.8073
0.344983, -30.4999
0.346983, -30.1974
0.348983, -29.8991
0.350983, -29.6048
0.352982, -29.3151
0.354982, -29.0293
0.356982, -28.7473
0.358982, -28.4696
0.360982, -28.1957
0.362982, -27.9253
0.364982, -27.659
0.366982, -27.3962
0.368982, -27.1367
0.370981, -26.8811
0.372981, -26.6288
0.374981, -26.3796
0.376981, -26.1341
0.378981, -25.8917
0.380981, -25.6523
0.382981, -25.4163
0.384981, -25.1833
0.386981, -24.9531
0.388981, -24.7262
0.39098, -24.502
0.39298, -24.2806
0.39498, -24.0622
0.39698, -23.8465
0.39898, -23.6333
0.40098, -23.423
0.40298, -23.2152
0.40498, -23.0099
0.40698, -22.8073
0.40898, -22.6071
0.41098, -22.4092
0.412979, -22.2139
0.414979, -22.0209
0.416979, -21.8301
0.418979, -21.6417
0.420979, -21.4556
0.422979, -21.2715
0.424979, -21.0898
0.426979, -20.9101
0.428979, -20.7324
0.430979, -20.557
0.432978, -20.3835
0.434978, -20.2119
0.436978, -20.0425
0.438978, -19.875
0.440978, -19.7092
0.442978, -19.5455
0.444978, -19.3836
0.446978, -19.2234
0.448978, -19.0652
0.450977, -18.9087
0.452977, -18.7538
0.454977, -18.6008
0.456977, -18.4494
0.458977, -18.2996
0.460977, -18.1516
0.462977, -18.0052
0.464977, -17.8602
0.466977, -17.717
0.468977, -17.5753
0.470976, -17.435
0.472976, -17.2963
0.474976, -17.1591
0.476976, -17.0233
0.478976, -16.889
0.480976, -16.7561
0.482976, -16.6246
0.484976, -16.4945
0.486976, -16.3658
0.488976, -16.2383
0.490975, -16.1123
0.492975, -15.9876
0.494975, -15.864
0.496975, -15.7419
0.498975, -15.621
0.500975, -15.5012
0.502975, -15.3828
0.504975, -15.2656
0.506975, -15.1495
0.508975, -15.0346
0.510974, -14.9209
0.512974, -14.8083
0.514974, -14.6969
0.516974, -14.5866
0.518974, -14.4773
0.520974, -14.3693
0.522974, -14.2622
0.524974, -14.1562
0.526974, -14.0513
0.528974, -13.9474
0.530973, -13.8445
0.532973, -13.7427
0.534973, -13.6418
0.536973, -13.5419
0.538973, -13.443
0.540973, -13.3451
0.542973, -13.2481
0.544973, -13.1521
0.546973, -13.057
0.548973, -12.9627
0.550972, -12.8695
0.552972, -12.7771
0.554972, -12.6855
0.556972, -12.5949
0.558972, -12.5052
0.560972, -12.4162
0.562972, -12.3281
0.564972, -12.2409
0.566972, -12.1544
0.568972, -12.0689
0.570971, -11.9841
0.572971, -11.9
0.574971, -11.8168
0.576971, -11.7344
0.578971, -11.6527
0.580971, -11.5718
0.582971, -11.4917
0.584971, -11.4122
0.586971, -11.3336
0.588971, -11.2556
0.59097, -11.1783
0.59297, -11.1018
0.59497, -11.026
0.59697, -10.9509
0.59897, -10.8764
0.60097, -10.8027
0.60297, -10.7295
0.60497, -10.6571
0.60697, -10.5854
0.60897, -10.5142
0.610969, -10.4438
0.612969, -10.3739
0.614969, -10.3047
0.616969, -10.2361
0.618969, -10.1681
0.620969, -10.1007
0.622969, -10.0339
0.624969, -9.96777
0.626969, -9.90215
0.628969, -9.83716
0.630968, -9.77273
0.632968, -9.70884
0.634968, -9.64556
0.636968, -9.58282
0.638968, -9.5206
0.640968, -9.45898
0.642968, -9.39788
0.644968, -9.33728
0.646968, -9.27726
0.648968, -9.21774
0.650967, -9.15871
0.652967, -9.10024
0.654967, -9.04226
0.656967, -8.98476
0.658967, -8.92779
0.660967, -8.8713
0.662967, -8.81527
0.664967, -8.75976
0.666967, -8.70471
0.668967, -8.65011
0.670967, -8.59601
0.672966, -8.54237
0.674966, -8.48915
0.676966, -8.43642
0.678966, -8.38413
0.680966, -8.33225
0.682966, -8.28085
0.684966, -8.22987
0.686966, -8.1793
0.688966, -8.12919
0.690965, -8.07949
0.692965, -8.03017
0.694965, -7.98131
0.696965, -7.93284
0.698965, -7.88476
0.700965, -7.8371
0.702965, -7.78984
0.704965, -7.74294
0.706965, -7.69646
0.708965, -7.65035
0.710964, -7.60461
0.712964, -7.55927
0.714964, -7.51429
0.716964, -7.46967
0.718964, -7.42543
0.720964, -7.38156
0.722964, -7.33801
0.724964, -7.29485
0.726964, -7.25203
0.728964, -7.20954
0.730963, -7.16743
0.732963, -7.12564
0.734963, -7.08418
0.736963, -7.04307
0.738963, -7.00229
0.740963, -6.96181
0.742963, -6.92169
0.744963, -6.88188
0.746963, -6.84237
0.748963, -6.80319
0.750962, -6.76433
0.752962, -6.72575
0.754962, -6.68751
0.756962, -6.64956
0.758962, -6.61189
0.760962, -6.57454
0.762962, -6.53748
0.764962, -6.5007
0.766962, -6.46423
0.768962, -6.42803
0.770961, -6.3921
0.772961, -6.35648
0.774961, -6.32113
0.776961, -6.28603
0.778961, -6.25123
0.780961, -6.2167
0.782961, -6.18241
0.784961, -6.14841
0.786961, -6.11467
0.788961, -6.08116
0.79096, -6.04794
0.79296, -6.01497
0.79496, -5.98223
0.79696, -5.94977
0.79896, -5.91754
0.80096, -5.88555
0.80296, -5.85382
0.80496, -5.82232
0.80696, -5.79105
0.80896, -5.76003
0.810959, -5.72925
0.812959, -5.69868
0.814959, -5.66835
0.816959, -5.63825
0.818959, -5.60837
0.820959, -5.57872
0.822959, -5.54929
0.824959, -5.52006
0.826959, -5.49107
0.828959, -5.46229
0.830958, -5.43371
0.832958, -5.40536
0.834958, -5.37721
0.836958, -5.34926
0.838958, -5.32152
0.840958, -5.29399
0.842958, -5.26665
0.844958, -5.23952
0.846958, -5.21258
0.848958, -5.18583
0.850958, -5.15929
0.852957, -5.13294
0.854957, -5.10677
0.856957, -5.0808
0.858957, -5.05501
0.860957, -5.0294
0.862957, -5.00398
0.864957, -4.97875
0.866957, -4.95368
0.868957, -4.92881
0.870956, -4.90411
0.872956, -4.87958
0.874956, -4.85523
0.876956, -4.83105
0.878956, -4.80704
0.880956, -4.7832
0.882956, -4.75953
0.884956, -4.73602
0.886956, -4.71268
0.888956, -4.68951
0.890955, -4.66648
0.892955, -4.64363
0.894955, -4.62094
0.896955, -4.59839
0.898955, -4.57601
0.900955, -4.55379
0.902955, -4.5317
0.904955, -4.50979
0.906955, -4.48802
0.908955, -4.46639
0.910954, -4.44492
0.912954, -4.42359
0.914954, -4.4024
0.916954, -4.38137
0.918954, -4.36048
0.920954, -4.33971
0.922954, -4.31911
0.924954, -4.29863
0.926954, -4.27829
0.928954, -4.2581
0.930953, -4.23803
0.932953, -4.2181
0.934953, -4.19831
0.936953, -4.17864
0.938953, -4.15911
0.940953, -4.13971
0.942953, -4.12043
0.944953, -4.10128
0.946953, -4.08226
0.948953, -4.06337
0.950952, -4.04459
0.952952, -4.02595
0.954952, -4.00743
0.956952, -3.98902
0.958952, -3.97074
0.960952, -3.95258
0.962952, -3.93452
0.964952, -3.9166
0.966952, -3.89879
0.968952, -3.88108
0.970951, -3.8635
0.972951, -3.84603
0.974951, -3.82867
0.976951, -3.81143
0.978951, -3.79429
0.980951, -3.77726
0.982951, -3.76034
0.984951, -3.74353
0.986951, -3.72683
0.988951, -3.71023
0.99095, -3.69374
0.99295, -3.67734
0.99495, -3.66106
0.99695, -3.64488
0.99895, -3.62879
1.00095, -3.61281
1.00295, -3.59693
1.00495, -3.58115
1.00695, -3.56546
1.00895, -3.54988
1.01095, -3.53438
1.01295, -3.51899
1.01495, -3.50369
1.01695, -3.48848
1.01895, -3.47337
1.02095, -3.45836
1.02295, -3.44342
1.02495, -3.42859
1.02695, -3.41385
1.02895, -3.39919
1.03095, -3.38462
1.03295, -3.37015
1.03495, -3.35575
1.03695, -3.34145
1.03895, -3.32723
1.04095, -3.3131
1.04295, -3.29905
1.04495, -3.28509
1.04695, -3.27121
1.04895, -3.25741
1.05095, -3.2437
1.05295, -3.23006
1.05495, -3.21651
1.05695, -3.20305
1.05895, -3.18965
1.06095, -3.17634
1.06295, -3.1631
1.06495, -3.14994
1.06695, -3.13686
1.06895, -3.12386
1.07095, -3.11093
1.07295, -3.09808
1.07495, -3.08531
1.07695, -3.0726
1.07895, -3.05997
1.08095, -3.04742
1.08295, -3.03493
1.08495, -3.02252
1.08695, -3.01018
1.08895, -2.99791
1.09095, -2.98571
1.09295, -2.97358
1.09495, -2.96151
1.09695, -2.94952
1.09895, -2.9376
1.10094, -2.92574
1.10294, -2.91395
1.10494, -2.90223
1.10694, -2.89057
1.10894, -2.87898
1.11094, -2.86746
1.11294, -2.85599
1.11494, -2.8446
1.11694, -2.83326
1.11894, -2.82199
1.12094, -2.81079
1.12294, -2.79964
1.12494, -2.78855
1.12694, -2.77753
1.12894, -2.76657
1.13094, -2.75567
1.13294, -2.74483
1.13494, -2.73405
1.13694, -2.72332
1.13894, -2.71266
1.14094, -2.70206
1.14294, -2.69151
1.14494, -2.68102
1.14694, -2.67058
1.14894, -2.6602
1.15094, -2.64988
1.15294, -2.63962
1.15494, -2.62941
1.15694, -2.61925
1.15894, -2.60915
1.16094, -2.5991
1.16294, -2.58911
1.16494, -2.57917
1.16694, -2.56928
1.16894, -2.55945
1.17094, -2.54967
1.17294, -2.53994
1.17494, -2.53026
1.17694, -2.52064
1.17894, -2.51106
1.18094, -2.50153
1.18294, -2.49206
1.18494, -2.48263
1.18694, -2.47325
1.18894, -2.46392
1.19094, -2.45464
1.19294, -2.44541
1.19494, -2.43623
1.19694, -2.42709
1.19894, -2.418
1.20094, -2.40896
1.20294, -2.39997
1.20494, -2.39102
1.20694, -2.38212
1.20894, -2.37326
1.21094, -2.36445
1.21294, -2.35568
1.21494, -2.34696
1.21694, -2.33828
1.21894, -2.32965
1.22094, -2.32106
1.22294, -2.31251
1.22494, -2.30401
1.22694, -2.29555
1.22894, -2.28713
1.23094, -2.27876
1.23294, -2.27043
1.23494, -2.26213
1.23694, -2.25389
1.23894, -2.24568
1.24094, -2.23751
1.24294, -2.22938
1.24494, -2.2213
1.24694, -2.21325
1.24894, -2.20525
1.25094, -2.19728
1.25294, -2.18935
1.25494, -2.18147
1.25694, -2.17362
1.25894, -2.16581
1.26094, -2.15804
1.26294, -2.1503
1.26494, -2.1426
1.26694, -2.13495
1.26894, -2.12732
1.27094, -2.11974
1.27294, -2.1122
1.27494, -2.10468
1.27694, -2.09721
1.27894, -2.08977
1.28094, -2.08237
1.28294, -2.075
